edge_mean,edge_max,coherence_mean,novelty_mean,risk_mean,identity_mean,globe_count,hrv,eda,emg,resp,imu,temp
0.5181835912445794,0.6203400805939707,0.6167057157573228,0.5691012340308155,0.6866925348185229,0.11975617242803105,10,0.48093273795521985,0.5416994419173602,0.27276311410781673,0.4554014261689353,0.3622469047859683,0.4254259404748582
0.5186094831796098,0.6209989042906096,0.6279080545522899,0.5703349195962983,0.6802252915526168,0.11186072997372179,10,0.4813479033012902,0.5423522776244338,0.2730550120946771,0.455566539929428,0.37334805782718833,0.4960118100549754
0.5179406786590903,0.6218134714337907,0.6390102046474283,0.5714341833703969,0.6738048003331878,0.10520865429514026,10,0.48185783761962553,0.5427992154242344,0.2733445439166706,0.4556524934868543,0.42140398371714854,0.43893207988796584
0.5168867997644724,0.6222687044423476,0.6492809858640236,0.5729360833101838,0.6679067326716396,0.09898237404295726,8,0.48246325796204975,0.5430386815932289,0.2736316871525976,0.45565868267678633,0.41227184821982954,0.5026323241917008
0.5152794015189571,0.6225863100784783,0.65946641263153,0.5748743966978588,0.6621177832920392,0.09322808220390238,8,0.4831646774683089,0.543069544224971,0.27391641956622936,0.45558467326402413,0.32858173469510366,0.4563982132660867
0.5130262570076691,0.6231116436038024,0.6693512435366141,0.5767118988349831,0.6565066626233884,0.0884365793330087,7,0.4839624040685701,0.5428911160416143,0.2741987191080302,0.4554302020239339,0.5365579692112978,0.46055219494034083
0.5104877990472634,0.6236400624635418,0.6789222765767633,0.5785396499825138,0.6511100198087012,0.08422414232283268,7,0.48485653966954434,0.5425031561575734,0.2744785639168645,0.4551951774207635,0.3508455995810489,0.5169853388273009
0.5083931669782489,0.6239476771520522,0.6879423436362044,0.5796154026113474,0.6458927188633815,0.08001392971574076,7,0.48584697982618424,0.5419058707911044,0.2747559323216902,0.4548796798813138,0.4984317112029985,0.461086169822765
0.5063449208911579,0.6242498876280677,0.6967859446616645,0.5796151403401559,0.6406745275934491,0.07622711527724269,5,0.4869334138997525,0.5410999129220857,0.27503080284323667,0.454483961663301,0.3635908787491842,0.46062986067223194
0.504854248546937,0.6246832444496888,0.7052209058869983,0.5790507412391173,0.6356491204621528,0.07325944713731969,5,0.4881153257018974,0.5400863808967792,0.2753031541956681,0.4540084463187119,0.313363851191113,0.5081210305135829
0.5033841825238607,0.624930660195157,0.7130571727503535,0.5778683795799877,0.6308661934697917,0.07051798627169878,5,0.4893919946232202,0.5388668159828625,0.2755729652882317,0.4534537277534175,0.4545618933550068,0.4565824410621559
0.5016659502005428,0.6252017043325904,0.7208169107508267,0.5766645909242194,0.6261221455734306,0.0682933289908055,5,0.4907624972436603,0.5374431988805196,0.27584021522689156,0.4528205688852702,0.19992848433510352,0.4680426470873802
0.4995647017854025,0.6253642162408918,0.7284623451884147,0.5751162081137755,0.621361934363243,0.06596241866766504,5,0.49222570942088506,0.535817945197857,0.2761048833159458,0.45210989990386513,0.5068675664953572,0.4748186977030165
0.4977279493269698,0.6254882850781276,0.7350920683706865,0.5732879645235592,0.6171420488598178,0.06366406664831073,5,0.493780308851728,0.5339938999013799,0.2763669490596299,0.4513228161360931,0.617292565528317,0.49071998740782774
0.49574617833690937,0.6255863507727345,0.7416682666798778,0.5713927284508946,0.6129604865676135,0.06153236657750823,5,0.4954247781005977,0.5319743307547,0.27662639216370366,0.4504605755225527,0.5727678052031313,0.47556055104928135
0.4933394428201636,0.6256958562651986,0.7480059815287846,0.5696336632003106,0.608973097651966,0.05991080840747731,5,0.4971574080876663,0.5297629207610526,0.27688319253702276,0.44952459571081116,0.21113870191361606,0.4816198914186515
0.4907216710599763,0.6256894772206936,0.7537725075317143,0.5671056284186198,0.6051963545759973,0.05799499632591874,4,0.498976302028555,0.5273637596275694,0.2771373302930946,0.4485164507724193,0.5774811865051843,0.4695548009563059
0.48810468684957303,0.6266990252479409,0.7593668919993676,0.5650546084918482,0.6015728752112384,0.05633337699249251,3,0.5008793798161585,0.5247813342715867,0.2773887857516184,0.44743786755147563,0.35475504900978794,0.3839366158633521
0.4853692369257242,0.6275061125499344,0.7646687553861484,0.5624654585543755,0.5980685508397168,0.054782028520900555,3,0.5028643828341995,0.5220205183915356,0.27763753944000913,0.446290721653417,0.4026108272128024,0.4489613158648893
0.4827118164519769,0.6285858036359934,0.7700529828780652,0.5602804537345556,0.5945561944131538,0.05349517410067266,3,0.504928879191075,0.5190865611271999,0.27788357209490533,0.44507703308356444,0.3180277992587438,0.49428992981400177
0.4798491925644953,0.6295161158395396,0.7750116627524573,0.5578345776434781,0.5912814080254173,0.0523348877078217,1,0.5070702693615615,0.5159850748362802,0.2781268646636613,0.443798961545788,0.28910800160657446,0.4643620833892663
0.47730010392463434,0.6302889745152533,0.7793605778407133,0.5550727653388094,0.5883449020397491,0.051117633753762416,1,0.5092857922229701,0.5127220220163168,0.2783673983058221,0.4424588014124617,0.3910877268172533,0.43632484198086474
0.47464631500739385,0.6311935312731116,0.7832256445663592,0.5519530327360558,0.5856646426610046,0.049952079824467255,1,0.5115725314714095,0.5093037014030455,0.27860515439458255,0.44105897637766434,0.3891806172500122,0.40845544149416135
0.4713867947563256,0.632176107751901,0.7868704706375909,0.5483633945512525,0.5830629764217836,0.04893959398415969,1,0.5139274224029057,0.5057367332782283,0.2788401145182301,0.43960203380632956,0.481262246094112,0.49784780874091483
0.4677735405914934,0.6333311769392436,0.7904853021831569,0.5444114337353971,0.5804778600727925,0.048661479449614735,1,0.5163472590432653,0.502028044021875,0.2790722604815702,0.4380906387927793,0.31695573257486365,0.439189391205653
0.46439489427938097,0.6345761023621631,0.7937301637315353,0.5403987227689442,0.5781267289788472,0.04848450986901864,1,0.5188287016097352,0.49818484994557266,0.2793015743073353,0.43652756794275877,0.27853187196459983,0.4419726550506886
0.4611923679801352,0.6356085164688554,0.7968762366146944,0.5359648133071487,0.5757873153098216,0.048236739467592715,1,0.5213682842867227,0.4942146404453474,0.27952803823757755,0.4349157028937538,0.4334022625386122,0.4903728253965897
0.45807908155646315,0.6366926655221239,0.7996768946532693,0.5314525926519786,0.5736597481927944,0.04798752131883595,0,0.5239624232970991,0.49012516051410043,0.27975163473504316,0.43325802358899046,0.4383001756723209,0.4521445282962665
0.45484309430329295,0.6378889404288683,0.8026563452038009,0.5266009893469402,0.5714064895809006,0.04794718984346219,0,0.5266074252498965,0.48592439265518633,0.27997234648453123,0.43155760132110454,0.3419918351648318,0.48997160373050586
0.45189784945404876,0.6387238166594175,0.805346530897389,0.5219597094506836,0.5693491784789635,0.0479283528805267,0,0.529299495744562,0.48162053824012147,0.28019015639423417,0.42981759156201566,0.385443773585823,0.4844225809538032
0.4486886825516166,0.6385269524843784,0.8078305166766058,0.5157856750849836,0.5672338033729837,0.0480520819033393,0,0.5320347482113136,0.4772219983547351,0.28040504759706136,0.4280412265960475,0.3965155977533194,0.4604792191927102
0.4457135996089068,0.6379522563127966,0.8098213778364082,0.5090742655776621,0.5653643953248344,0.04846969520040284,0,0.5348092129665882,0.4727373541792896,0.2806170034519455,0.42623180797380633,0.4458712485042345,0.4791268212862233
0.442580047720559,0.6373709559827838,0.8118509435942554,0.5025916446075414,0.5635170263395688,0.048840482654924994,0,0.5376188464620563,0.4681753469492051,0.2808260075451311,0.42439269880475305,0.5305776437143915,0.46701912044476274
0.4388360744620202,0.6372040335798926,0.8143524570910834,0.4956570968417128,0.5613435985097528,0.04960026475177889,0,0.5404595407052202,0.4635448575440201,0.28103204369144563,0.42252731590678944,0.217957667794129,0.42826597045582226
0.4356601906361417,0.6365071637464903,0.8164925859194012,0.48827305817832956,0.5593125536890039,0.05014606516527538,0,0.5433271328292035,0.4588548857531024,0.28123509593555296,0.42063912183151697,0.482528679794377,0.47118441215185725
0.4325391621596242,0.6359883835028897,0.8189405181124882,0.48114703349032956,0.5571229673193432,0.05074895141964484,0,0.5462174147889884,0.4541145292673936,0.28143514855318863,0.4187316167841248,0.45801443995613256,0.44573438228687323
0.42952908759568426,0.6352445362458117,0.8210029023225998,0.4739457702735188,0.5551623698242472,0.05136529140002007,0,0.549126143161051,0.4493329624471191,0.28163218605237794,0.4168083304571101,0.462193116065891,0.42651021073565026
0.4263578028460432,0.6345232683797659,0.8228188952007021,0.4665712385368389,0.5533498011941587,0.052117467300340434,0,0.5520490490231071,0.4445194149159293,0.28182619317463553,0.4148728137972408,0.3521260914198635,0.4112955747716366
0.4232919289128122,0.6334362536808246,0.8248947432412757,0.4598741085956743,0.5514555018522787,0.052637644912134164,0,0.5549818478904855,0.4396831500323458,0.2820171548961467,0.4129286307253295,0.6075596342785883,0.4538057813203929
0.42085314198514556,0.6326086196693442,0.8269397586781947,0.4534409714019709,0.5496344730882243,0.053397458310470824,0,0.5579202496855135,0.43483344328968127,0.28220505642893123,0.41097934982849504,0.41757233658799014,0.4626629225609472
0.4191891310250805,0.6316572898826519,0.829234840182996,0.44713115505738404,0.5476838494596434,0.05413750808048516,0,0.5608599687162226,0.4299795606957658,0.2823898832219883,0.40902853604465933,0.47102290277085196,0.4930777200496139
0.4172025268836582,0.6307490841986696,0.8315804273967684,0.4413076392332773,0.5457036706293297,0.054912976226468437,0,0.5637967336406593,0.42513073718386085,0.28257162096242344,0.40707974235903815,0.38804413520217573,0.414282030121887
0.4157044112532947,0.6299369865237942,0.8337990755215681,0.4356242572615601,0.543832531027509,0.05579361568146342,0,0.5667262973931231,0.42029615510606627,0.2827502555765568,0.4051365015323609,0.3618608668496551,0.4803728290320467
0.41416852834097373,0.6286074213489382,0.8363924144175036,0.43011275162530443,0.541725613173932,0.05639598130430877,0,0.5696444470487415,0.41548492286032673,0.2829257732310132,0.403202317880474,0.5516125073558684,0.4294869718620297
0.41328271191253124,0.6277371014129155,0.8392023320990712,0.4245915908197113,0.5394814865799846,0.05737795811636939,0,0.5725470136029456,0.4107060537018239,0.2830981603337931,0.4012806591248624,0.3214076786975701,0.4814714734257062
0.4124543415064922,0.6264380821020175,0.842791721247319,0.41935125894520625,0.5368009049623315,0.05823986277430769,0,0.5754298816426061,0.4059684447891011,0.28326740353532553,0.3993749483334529,0.44592052902444324,0.4792827990076566
0.411557201267055,0.6247592563936597,0.8459747923853419,0.41411672702122226,0.5343740953474118,0.059104287126553495,0,0.5782889988858537,0.40128085651470635,0.28343348972950144,0.39748855597084704,0.4784641033872435,0.4691229140964379
0.4095563789290646,0.6231343473521038,0.8497774834259106,0.40903343202184483,0.5316198240718091,0.060256215712548016,0,0.5811203855679197,0.39665189216945834,0.28359640605468905,0.3956247920768713,0.30334428146916176,0.437885207512297
0.4069016201511112,0.6215035913976397,0.8533553667352505,0.4041152982996117,0.5290217264134329,0.06131715062905686,0,0.5839201436506981,0.39208997798864764,0.2837561398947295,0.39378689859202487,0.4536082741276736,0.47678041455538045
0.4043640415402744,0.6158745955151936,0.8572347566011214,0.3994484247415792,0.5262845534351649,0.06251045810894647,0,0.5866844658341538,0.3876033436275722,0.283912678879914,0.39197804184805607,0.44506898797307326,0.5278771080031952
0.4035374376246999,0.6091988973985472,0.8613545859856802,0.39541699374506045,0.5234804498621952,0.06361580927946228,0,0.5894096443481728,0.3832000031127812,0.28406601088794187,0.39020130524150415,0.5487876224716737,0.5284729741666806
0.4022500993515019,0.6019052945511054,0.8655419593551397,0.39199707021981256,0.5206576530396848,0.06484817109597267,0,0.5920920795039728,0.37888773631427053,0.28421612404485896,0.3884596821076062,0.44644828813284587,0.4712803483839968
0.400730042008528,0.595366563304832,0.8695278512500078,0.3888103531671579,0.5179648952172418,0.066156407197007,0,0.5947282879847686,0.37467407098262806,0.2843630067259774,0.386756068811493,0.39633111982844516,0.4342132382687892
0.3991839979457422,0.5884722332676299,0.8735941427116307,0.38606716772599886,0.5152898916105682,0.06758000304257053,0,0.5973149108560043,0.37056626539378124,0.2845066475567758,0.38509325807307826,0.33542136897800545,0.42132449075068285
0.397131166339014,0.5813588144881778,0.8776591282258219,0.38340428181661323,0.5126154962386137,0.06890336268531333,0,0.5998487212761359,0.36657129164255303,0.28464703541378006,0.38347393254148887,0.4369248209763514,0.4180014219276469
0.39545627811856454,0.574017513079439,0.8816585428586226,0.381278928285459,0.509989654838524,0.0702725899594944,0,0.6023266318896613,0.3626958196246821,0.2847841594254246,0.38190065863428985,0.4597879190185767,0.44350575421090066
0.3938636571919134,0.5671390763433664,0.8855661025009711,0.37908354228080743,0.5074105781219866,0.07179402845487999,0,0.6047457018848496,0.358946201745327,0.28491800897289454,0.3803758806561257,0.43625277663217543,0.5003822662231406
0.3919168981378288,0.5570411686177278,0.8895133509070839,0.37666807771890265,0.5048083773249088,0.07358256908778349,0,0.6071031436994232,0.355328458390339,0.2850485736909478,0.3789019152107347,0.25536894654627296,0.45396599960350337
0.3900489869509585,0.5469559712965001,0.8933150495164829,0.37438045687095667,0.5023140045985969,0.07548665567688581,0,0.6093963293582836,0.3518482641947736,0.2851758434687178,0.377480945919593,0.2904733620942101,0.5091094262526199
0.38835340315177985,0.5469963465858242,0.8969515252342677,0.3722954231689406,0.4999374676548295,0.07730554236597748,0,0.6109355357241915,0.35,0.28529980845049674,0.37668773571309705,0.34054558199735024,0.44150599845012783
0.38663515033328255,0.5504810287431448,0.9005698250227838,0.37078323434482013,0.49764368887714977,0.0792956429671123,0,0.6116209073534368,0.35,0.2854204590364982,0.3766054911175876,0.29154337795299573,0.4610302781199766
0.38499854099206643,0.55374493716668,0.9038242047339857,0.3685308513420091,0.4955018045678468,0.08153580307456022,0,0.6123054803765853,0.35,0.2855377858836011,0.3765233423548098,0.1609681367011967,0.4399070678387754
0.3833841667763904,0.5577745430100526,0.907442670000275,0.3670462499446312,0.49319392855914057,0.08347187855976132,0,0.6129892459215802,0.35,0.28565177990607316,0.3764412904894104,0.4036761063910017,0.4393566109819248
0.3819488189779058,0.561476683731555,0.9108665539028786,0.36566914010479434,0.49100445770306567,0.08522793446453067,0,0.6136721951268297,0.35,0.2857624322762742,0.37635933658478044,0.6044566692920805,0.49409112612941947
0.38051058723658815,0.5656370511032923,0.9142053563564178,0.3643925904240728,0.48890575265950037,0.08749729200213416,0,0.6143543191413215,0.35,0.2858697344253398,0.3762774817030414,0.2885474204942674,0.4356874813817981
0.37903172307782296,0.5695521222445127,0.9175642812786978,0.36298344929951554,0.48675669956044443,0.08957069107696697,0,0.615035609124738,0.35,0.28597367804384544,0.37619572690503145,0.4579722044992619,0.4450214909900925
0.3778878004402567,0.5734658579592796,0.9205956059618892,0.3616704676960837,0.4848048214883025,0.09184251230163362,0,0.6157160562475705,0.35,0.28607425508244905,0.37611407325029156,0.4475417364419544,0.5102938603861262
0.3765400336753518,0.5770607217122912,0.9233405596055709,0.36032840611165706,0.4830324213260319,0.09397485912450432,0,0.6163956516912339,0.35,0.28617145775251507,0.37603252179705193,0.5083135152955247,0.44745387587678875
0.37470957824345213,0.5804897775389359,0.925940516791167,0.3588422891322889,0.48135522155415983,0.09633192992798739,0,0.6170743866481807,0.35,0.28626527852671735,0.37595107360221836,0.3860636525183922,0.41247510349848354
0.3727226638067184,0.5837700172917912,0.9288119704562376,0.357883304439275,0.4795693962460802,0.09880506107052606,0,0.6177522523220154,0.35,0.286355710139622,0.3758697297213582,0.4099882836174573,0.47447071867192525
0.3710194788501077,0.586703372855563,0.9310838205684753,0.3567090429872779,0.47811895187516495,0.10123440717130498,0,0.6184292399276081,0.35,0.2864427455882501,0.37578849120868707,0.46188714308550216,0.47758884789804107
0.36940861438239003,0.5894665686186269,0.9330497649488675,0.35542284554548464,0.4768586578195574,0.10388534193775409,0,0.6191053406912094,0.35,0.28652637813262,0.3757073591170549,0.36054877451536665,0.479370749934763
0.367474816785581,0.5920014476357155,0.9351058512166444,0.3542926442620228,0.47555195175881343,0.10641258475870394,0,0.6197805458505625,0.35,0.28660660129626925,0.3756263344979325,0.4098367615196189,0.4335815087679887
0.3655701690095551,0.5944515963895349,0.9368968619600584,0.3530522924879581,0.47438831426272865,0.10888374767824469,0,0.620454846655018,0.35,0.28668340886675614,0.3755454184013979,0.4981893455775438,0.4813847152271367
0.364002616998354,0.5966052014370085,0.9387193660234561,0.35264965189270936,0.4732875119655222,0.11135884728867121,0,0.6211282343656471,0.35,0.2867567948961409,0.37546461187612235,0.5306565331197322,0.479095213105598
0.36263017116888097,0.5988189539973241,0.9404088684066407,0.3523288387510698,0.47227556718985475,0.11427991764179549,0,0.6218007002553544,0.35,0.28682675370144595,0.3753839159693575,0.3357837068439782,0.48140303658827466
0.36138522919220156,0.600949510918488,0.9420140755476296,0.35182549393218493,0.47128269090078123,0.11712737386236502,0,0.6224722356089912,0.35,0.28689327986509644,0.3753033317269211,0.42266438006861656,0.5001370885606525
0.3601883742193549,0.6033027677506602,0.9433852293243148,0.35134527574317403,0.4704316505999554,0.11997738939464106,0,0.6231428317234691,0.35,0.2869563682353395,0.37522286019318374,0.3918743543781825,0.4354123121779482
0.35886971168883275,0.605937457276952,0.9447499576838101,0.35073173051511003,0.4695561946668235,0.1227096929403999,0,0.6238124799078715,0.35,0.2870160139266432,0.37514250241105546,0.49855279086126963,0.4625144329657339
0.3574237466117751,0.6087235072877699,0.9461451229845325,0.3500036467936626,0.46866435451026145,0.12576406863153167,0,0.6244811714835675,0.35,0.2870722123200752,0.3750622594219719,0.3632016061677147,0.4707193532671007
0.3560369280390838,0.6116518007956777,0.9475443928444831,0.3494943235894256,0.4677828079971967,0.12844164208041914,0,0.6251488977843236,0.35,0.28712495906365976,0.3749821322658812,0.5658051583855771,0.4535082909325749
0.35465738150488346,0.6146615176294368,0.9489859961774489,0.3497711556749512,0.46696723484939806,0.13129909694190445,0,0.6258156501564162,0.35,0.2871742500727155,0.3749021219812301,0.4669417991594092,0.4250983961366471
0.35323856700166334,0.6179829163365538,0.9502156461557663,0.3497384051460153,0.46626326452256656,0.13435066030865184,0,0.6264814199587438,0.35,0.2872200815301714,0.37482222960495076,0.388479532708572,0.43352926432271344
0.3517322787806574,0.6214860996403664,0.9515442397528726,0.34991304379083554,0.46552406075844793,0.13754124269012313,0,0.6271461985629394,0.35,0.2872624498868622,0.3747424561724473,0.3654283791875162,0.4692687668430207
0.35110930619568437,0.6227120522959134,0.9523271633436329,0.34946673096363273,0.4650104149651484,0.14074965215087115,0,0.6278099773534814,0.35,0.2873013518618036,0.37466280271758223,0.3884456509142476,0.49849143830328724
0.3496951257643778,0.6207693025592871,0.9535974918835118,0.34789824817586434,0.4640864211183677,0.14389126362380078,0,0.628472747727806,0.35,0.28733678444244604,0.3745832702726633,0.43229702925542257,0.47988289771417714
0.3483271227811855,0.6184559647227073,0.9547394230385747,0.34629103794441485,0.46323720796726087,0.14727049823066957,0,0.6291345010964184,0.35,0.2873687448849082,0.3745038598684298,0.3420555877625489,0.49161374065643515
0.34701147377715613,0.6146644609293493,0.9556435368031051,0.34453024925199793,0.46252857978618717,0.1507577478608334,0,0.6297952288830043,0.35,0.28739723071418943,0.3744245725340395,0.26125079725760714,0.44333015106082047
0.34615094361780463,0.6104870731267744,0.9561839380125952,0.34289684461747094,0.4620389504518261,0.15392979155251169,0,0.6304549225245406,0.35,0.2874222397243613,0.3743454092970551,0.4518532510355023,0.4698967476064668
0.34476327867332035,0.6061502717380024,0.9573962311117419,0.34146791475399474,0.4611674421748962,0.15713243288382042,0,0.6311135734714072,0.35,0.28744376997873855,0.37426637118343115,0.4465650256988785,0.4615688466411215
0.3433771764609163,0.6019475575747496,0.9586506476606365,0.3401693239774114,0.4602636830475678,0.16025101586433485,0,0.6317711731874969,0.35,0.28746181981002905,0.3741874592175004,0.5208242809548167,0.476083877197235
0.3422010735511575,0.5974569759443816,0.9596757717919127,0.33919914961866104,0.45954306216846086,0.1634990591210092,0,0.6324277131503266,0.35,0.287476387820463,0.37410867442196083,0.44499541073188803,0.45247590676409
0.34081123013367953,0.5923334756148948,0.9610309100772447,0.3375878426625569,0.458551384897715,0.1666578734006425,0,0.6330831848511477,0.35,0.28748747288190074,0.37403001781786227,0.5358382726096107,0.48391693423424803
0.33990873066874344,0.5876369848635011,0.9619147508683403,0.33608404277894205,0.4578694063950708,0.17033257179819009,0,0.633737579795056,0.35,0.2874950741359208,0.3739514904245933,0.2608253960440893,0.46228861874600546
0.3387972651211941,0.5827611600564296,0.9631788848576892,0.3349586160211495,0.45699528535533146,0.17410734895827373,0,0.6343908895011021,0.35,0.2874991909938859,0.37387309325986773,0.2798845993538248,0.5211496370334253
0.337740836641598,0.5773870498753189,0.9643373962225248,0.33422688312131643,0.45622007408483234,0.17761902128647963,0,0.6350431055024015,0.35,0.2874998231369884,0.3737948273397118,0.4083739898827508,0.4926344662199176
0.3369701927060952,0.5721796046434036,0.9652971269103015,0.3329857579558957,0.45550315229502325,0.1809772031055274,0,0.635694219346244,0.35,0.2874969705162757,0.37371669367845073,0.4633753086760389,0.44502877507813293
0.33626054981864095,0.5669932044915745,0.9660252040900927,0.3319403178015356,0.4549577563680104,0.1844602286964691,0,0.6363442225942032,0.35,0.28749063335265324,0.37363869328869564,0.41993182437143495,0.4589536617234785
0.33506120046217336,0.5571877293347309,0.9672002121906418,0.3312182013292566,0.454156410230991,0.18751072881295816,0,0.6369931068222461,0.35,0.2874808121368677,0.3735608271813305,0.6659137694098477,0.46466725270564074
0.3339760481302969,0.544552333353372,0.9678760492164201,0.33009231793360866,0.4536263111410466,0.19133666775761776,0,0.6376408636208422,0.35,0.28746750762946927,0.3734830963654989,0.32208900435783816,0.48528485121740156
0.33322129998153555,0.5313726636559479,0.9684966670359967,0.32947142795124595,0.45318100583770005,0.1948026063299979,0,0.6382874845950725,0.35,0.2874507208607523,0.37340550184859134,0.5030788778166448,0.4638867105185566
0.33242712073828024,0.5191496270602468,0.9691366804731198,0.32846137686529525,0.45268718826462373,0.1985874141408257,0,0.6389329613647381,0.35,0.2874304531306757,0.3733280446362314,0.4382576584352151,0.5343818387925685
